,_id,START_TIME,START_LAT,START_LNG,END_TIME,END_LAT,END_LNG,USER_ID,NAME,ADDRESS,TYPE
5544,208c1929-34da-47b9-acbf-4fb23b1070d1,2025-04-08T10:47:00,40.78942268817829,-73.94478704210188,2025-04-08 12:27:00,40.78972435517259,-73.94521031180845,user_4139,UNION SETTLEMENT HEAD START 218 104 ST,Manhattan,Tourist Attraction
5545,3e9caab0-dfc7-44b5-a19d-e2965acf0be9,2025-04-08T08:59:00,40.793137714118636,-73.93810260481226,2025-04-08 10:39:00,40.79364513134208,-73.93862559286424,user_3898,335 E 111 STREET HOUSES,Manhattan,Tourist Attraction
5547,313261dd-ace5-440a-b0b3-f0ab14f0fd1d,2025-04-08T09:53:00,40.80881361588892,-73.94162479351547,2025-04-08 11:22:00,40.80804463973804,-73.94143078385476,user_2346,CHRIST TEMPLE IN THE VILLAGE OF HARLEM,Manhattan,Tourist Attraction
5548,a2e53070-375b-4f97-9c83-e265809e0d50,2025-04-08T07:56:00,40.75098899883087,-73.9724403882586,2025-04-08 09:06:00,40.751266802571955,-73.97154725104873,user_4792,LYCEUM KENNEDY SCHOOL,Manhattan,Tourist Attraction
5549,ae097a5a-204f-4991-bd0f-898b2bfbd24c,2025-04-08T08:20:00,40.733375389010575,-74.00799646418338,2025-04-08 10:01:00,40.733314388288456,-74.00774074872176,user_3954,VILLAGE COMMUNITY SCHOOL,Manhattan,Tourist Attraction
5550,acfffad7-e817-4cbd-9be3-8affeebc837a,2025-04-08T09:21:00,40.79838192156363,-73.94675811678952,2025-04-08 09:59:00,40.79910153910603,-73.94720077960315,user_1597,TAFT HOUSES,Manhattan,Tourist Attraction
5555,1d0ede1d-df49-42c2-b1e3-7493aee9b498,2025-04-08T10:22:00,40.78514237481867,-73.96975406854719,2025-04-08 11:48:00,40.784954666685366,-73.97054679522671,user_7612,ORWELL HOUSE BUILDING,Manhattan,Tourist Attraction
5561,c78d683d-a8d5-4fe9-92a1-a406d8a098ae,2025-04-08T06:46:00,40.75231696343996,-73.98821618806892,2025-04-08 08:06:00,40.753267960410824,-73.98797896687101,user_5773,HOLY INNOCENTS RC CHURCH,Manhattan,Tourist Attraction
5564,2255a412-78b9-4359-81f7-906598fb4926,2025-04-08T09:59:00,40.72326185817618,-73.98584841137446,2025-04-08 11:18:00,40.724208369876095,-73.98543292002184,user_4128,FIRST HOUSES BUILDING 1,Manhattan,Tourist Attraction
5584,e8b7d3e1-6e7e-44b5-bbf2-7347044f1f3d,2025-04-08T06:13:00,40.81381727724925,-73.94566058742019,2025-04-08 08:12:00,40.814262397742,-73.9463635268863,user_4585,ST ALOYSIUS RC CHURCH,Manhattan,Tourist Attraction
5585,2748d553-fe26-457b-a460-d19d67652641,2025-04-08T07:55:00,40.76747800012362,-73.96950405916472,2025-04-08 09:14:00,40.76845452452017,-73.9696839840824,user_4073,PAKISTAN CONSULATE,Manhattan,Tourist Attraction
5588,bb377efb-d844-4dfc-bf6e-686b6db96b24,2025-04-08T08:36:00,40.794377819416425,-73.9462204199533,2025-04-08 10:24:00,40.79378826780789,-73.94699116378098,user_4747,CLINTON HOUSES BUILDING 4,Manhattan,Tourist Attraction
5595,70bd0bf6-f3f1-457d-8c31-f1c675d4101c,2025-04-08T09:27:00,40.80825246654984,-73.96178735920945,2025-04-08 10:38:00,40.80861609963038,-73.9615300159232,user_5387,COLUMBIA UNIVERSITY LOW MEMORIAL LIBRARY,Manhattan,Tourist Attraction
5596,d5ef484a-49ff-49f7-b53f-c9b0197c96cd,2025-04-08T06:15:00,40.712521095541554,-73.98731839453819,2025-04-08 07:47:00,40.71321135991241,-73.98776802721063,user_2368,LA GUARDIA HOUSES BUILDING 5,Manhattan,Tourist Attraction
5597,ea33b4bd-1cdc-4f7e-a71b-6e58aad15f8a,2025-04-08T08:56:00,40.71266970399056,-73.98567427417578,2025-04-08 10:31:00,40.711995364820936,-73.98662760741038,user_5592,LA GUARDIA HOUSES BUILDING 9,Manhattan,Tourist Attraction
5600,3a9fb895-664c-478d-9029-d935822e6b2e,2025-04-08T08:39:00,40.716716101084536,-73.97626378781987,2025-04-08 10:25:00,40.717278302789275,-73.97674738224218,user_9966,BARUCH HOUSES BUILDING 3,Manhattan,Tourist Attraction
5601,a9186c31-8d1e-4fb0-8d55-7d165179314a,2025-04-08T10:46:00,40.75868779493804,-73.98575235306362,2025-04-08 12:31:00,40.758101549492984,-73.98586708195559,user_3595,MARQUIS THEATRE,Manhattan,Tourist Attraction
5605,bf5aa2cb-b287-4e26-bd5e-117fbe563e09,2025-04-08T09:34:00,40.71172727294976,-73.99732367081246,2025-04-08 10:41:00,40.71170537454234,-73.99750956314169,user_8953,HAMILTON MADISON HOUSE CHILD CARE CENTER ADMIN OFFICE,Manhattan,Tourist Attraction
5610,2eb37e7f-c789-4295-98fe-76b065bab256,2025-04-08T09:30:00,40.717372416139305,-73.97597005891323,2025-04-08 10:29:00,40.71718472930387,-73.97694946855225,user_2219,BARUCH HOUSES BUILDING 2,Manhattan,Tourist Attraction
5621,ceb24bfa-66e8-4689-9ad9-e05f761edbc1,2025-04-08T06:23:00,40.77976013829423,-73.99020459023494,2025-04-08 07:32:00,40.77952573851115,-73.99042638069129,user_5264,PIER I,Manhattan,Tourist Attraction
5631,41bdf1c4-4fa2-4b82-be90-5578799ac7eb,2025-04-08T09:48:00,40.81110602990171,-73.93615437750485,2025-04-08 11:45:00,40.811850257900744,-73.93556712014441,user_5410,LINCOLN HOUSES BUILDING 6,Manhattan,Tourist Attraction
5643,fff1253f-6359-4d90-83d4-50920ebe4d95,2025-04-08T08:08:00,40.72979234341798,-73.98414004866397,2025-04-08 08:56:00,40.729589047434736,-73.98499310925342,user_8838,PS 19 ASHER LEVY,Manhattan,Tourist Attraction
5644,67531956-385d-401c-a57f-a2a3512233ef,2025-04-08T06:31:00,40.738114194242804,-73.98203951562336,2025-04-08 07:04:00,40.73828376496869,-73.98241952496801,user_7792,EPIPHANY LIBRARY,Manhattan,Tourist Attraction
5645,277f58eb-4627-4411-9344-8b374ef96995,2025-04-08T10:11:00,40.76854871041745,-73.96508967499848,2025-04-08 11:28:00,40.76848013595537,-73.96432194438688,user_9877,HUNTER COLLEGE COMPLEX,Manhattan,Tourist Attraction
5646,3a1f416b-c60f-40f9-aac6-c3bd4e055855,2025-04-08T07:45:00,40.85059695609009,-73.93409302961592,2025-04-08 08:40:00,40.85150742289739,-73.93434876238432,user_2778,PS 132 JUAN PABLO DUARTE,Manhattan,Tourist Attraction
5648,e262629a-87dc-4e19-a323-dc1ba2937609,2025-04-08T06:30:00,40.79513339304066,-73.9736829624724,2025-04-08 07:39:00,40.794586222216736,-73.97457132196028,user_7230,PS 75 EMILY DICKINSON,Manhattan,Tourist Attraction
5649,aa85f3cd-689e-49d6-9060-b9add9e30864,2025-04-08T07:02:00,40.72913440315915,-73.99654783592516,2025-04-08 08:37:00,40.72976648556034,-73.99750271095542,user_1174,NYU MAIN CAMPUS BLDG,Manhattan,Tourist Attraction
5651,09488772-283f-4fbc-a6a3-9a1eb8a601d3,2025-04-08T09:07:00,40.78559856647963,-73.9537973131901,2025-04-08 10:21:00,40.78555013658878,-73.95462889096585,user_4182,HUNTER COLLEGE CAMPUS SCHOOLS,Manhattan,Tourist Attraction
5652,9245ce1f-3814-48c4-b1d2-450da4dc2d0e,2025-04-08T08:10:00,40.80942342931876,-73.96329508593378,2025-04-08 10:02:00,40.80969663058607,-73.9632410550452,user_1098,BARNARD COLLEGE,Manhattan,Tourist Attraction
5653,a8b9186c-0b66-44cf-893a-b7bb5bce8c53,2025-04-08T10:54:00,40.83342598008398,-73.94581672911724,2025-04-08 11:49:00,40.83347449075717,-73.94624561143384,user_7208,BORICUA COLLEGE,Manhattan,Tourist Attraction
5658,b903f457-b6b8-4c1a-b57f-640586604996,2025-04-08T06:09:00,40.780824102069,-73.98241516518578,2025-04-08 07:39:00,40.78034150360895,-73.98201595095998,user_5116,ST AGNES RESIDENCE,Manhattan,Tourist Attraction
5659,c30600dd-bdf6-49a3-b5d8-25be7b8d38af,2025-04-08T10:48:00,40.757341861607095,-73.98346642849843,2025-04-08 11:43:00,40.75678738650589,-73.98428837211627,user_8254,BIG APPLE HOSTEL,Manhattan,Tourist Attraction
5660,8631b744-54dd-47be-be3a-4249acf23ca6,2025-04-08T10:51:00,40.79314586617552,-73.94930214993964,2025-04-08 11:45:00,40.79317627714065,-73.9483887174494,user_4204,CARVER HOUSES BUILDING 13,Manhattan,Tourist Attraction
5694,4958edff-d7f6-41a8-8ea4-38c4e73f8246,2025-04-08T06:50:00,40.82984764344844,-73.93588510960255,2025-04-08 08:46:00,40.82921215056176,-73.93492841884468,user_7181,HARLEM HOMELESS SHELTER,Manhattan,Tourist Attraction
5698,1b595a8a-c67c-474d-a6e6-e926e5e3334e,2025-04-08T06:54:00,40.865748720728114,-73.92586290958029,2025-04-08 08:32:00,40.86585246080456,-73.92645212208602,user_1930,INWOOD LIBRARY,Manhattan,Tourist Attraction
5703,4ca3c02f-432d-4605-8c96-5395fb070394,2025-04-08T09:42:00,40.76974617887993,-73.95605707738322,2025-04-08 11:17:00,40.76945655392939,-73.95553206067618,user_7667,GREEK ORTHODOX HOLY TRINITY CATHEDRAL,Manhattan,Tourist Attraction
5706,0c9ca1f0-0800-409d-8ec5-0bede8f8f94f,2025-04-08T09:10:00,40.728497584429384,-73.99802538287211,2025-04-08 10:09:00,40.72761731323615,-73.99738260282052,user_6667,NEW YORK UNIVERSITY MAIL SERVICES,Manhattan,Tourist Attraction
5707,7fb6ac0d-4604-44b6-aee2-7862dd49c4c1,2025-04-08T09:10:00,40.75007934977236,-73.96925924809968,2025-04-08 10:34:00,40.7505885409489,-73.96849121439763,user_8537,UN CHURCH CENTER,Manhattan,Tourist Attraction
5708,59c210fc-ee0e-4227-8bd1-708b442d2c0f,2025-04-08T10:26:00,40.78985533590591,-73.96929951709106,2025-04-08 11:13:00,40.78898151439103,-73.9689502910951,user_2997,WSUR SITE B 74 WEST 92 ST HOUSES,Manhattan,Tourist Attraction
5709,58c199be-e292-449a-9010-9d4f1e3390e9,2025-04-08T09:57:00,40.779771127887756,-73.95687337405091,2025-04-08 11:07:00,40.78062765675218,-73.95706654733641,user_7463,PARK AVE METHODIST DAY SCHOOL,Manhattan,Tourist Attraction
5720,a0a7979a-2c07-4afc-b417-58221a35ce05,2025-04-08T07:13:00,40.74925001317618,-73.9763478086894,2025-04-08 08:36:00,40.74984710043925,-73.97628175192874,user_5498,MURRAY HILL EAST SUITES HOTEL,Manhattan,Tourist Attraction
5723,2a10fd91-033e-473c-9be8-c382114b0c2f,2025-04-08T10:40:00,40.70992469537417,-74.01254610170487,2025-04-08 11:16:00,40.71071550605474,-74.01249288785097,user_6535,ENGINE 10 LADDER 10,Manhattan,Tourist Attraction
5731,5d8dfb97-586a-4683-b7b7-b5b70a07beec,2025-04-08T08:13:00,40.774430274939164,-73.98437100501066,2025-04-08 08:46:00,40.77360194876968,-73.98528301561022,user_7863,ENG 40 FDNY\W 66,Manhattan,Tourist Attraction
5734,c6010b05-06ac-4623-950a-a4ca28d088d4,2025-04-08T10:33:00,40.79495211666592,-73.93965795071816,2025-04-08 11:41:00,40.79514176168889,-73.93897280579417,user_3889,JEFFERSON HOUSES BUILDING 11,Manhattan,Tourist Attraction
5735,2e1f20c3-8a31-4817-be9e-ab3475bf0697,2025-04-08T09:12:00,40.80608801927475,-73.9648225525669,2025-04-08 10:05:00,40.80605805354079,-73.96487244461102,user_9189,COLUMBIA UNIVERSITY BROADWAY RESIDENCE HALL,Manhattan,Tourist Attraction
5736,462cf091-9391-4624-a990-ef6817551f0b,2025-04-08T10:14:00,40.84122823182188,-73.940798588854,2025-04-08 11:35:00,40.840452230756824,-73.9404093825819,user_1021,COLUMBIA UNIVERSITY MEDICAL CENTER PRESBYTERIAN HOSPITAL BUILDING,Manhattan,Tourist Attraction
5739,3c73aacf-42d6-4363-87ce-dbe12961c795,2025-04-08T09:44:00,40.799599777159315,-73.96007588700658,2025-04-08 10:14:00,40.80021690324772,-73.96043452166339,user_6931,SOUTHERN BAPTIST CHURCH,Manhattan,Tourist Attraction
5740,d85f2117-f71e-464d-9eed-26b87358d8af,2025-04-08T07:01:00,40.769458121953775,-73.99621197702926,2025-04-08 08:02:00,40.769601864378316,-73.99590959821504,user_9843,PIER 92,Manhattan,Tourist Attraction
5742,9af55560-622e-4d33-8cd8-7c3be31ef246,2025-04-08T08:33:00,40.792502508411594,-73.96911822158071,2025-04-08 10:07:00,40.79212525615755,-73.96954015176551,user_6913,MANHATTAN CHILDRENS CENTER,Manhattan,Tourist Attraction
5744,2208e3d9-667a-45b3-bb8d-abe4e9ffe725,2025-04-08T08:28:00,40.71316501719104,-73.98106546545789,2025-04-08 10:15:00,40.71239663129954,-73.98188717380816,user_6548,VLADECK HOUSES BUILDING 18,Manhattan,Tourist Attraction
5748,08b07475-3467-495c-846a-03a42e8619ee,2025-04-08T09:12:00,40.77327138208516,-73.95556335280368,2025-04-08 09:43:00,40.77371614476993,-73.95597572076649,user_4341,TEMPLE SHAARAY TEFILA NURSERY SCHOOL,Manhattan,Tourist Attraction
5750,6f76b39f-e3b9-44c3-8fe8-e24309d52129,2025-04-08T07:52:00,40.75602089328657,-74.0037337221697,2025-04-08 08:22:00,40.75651425227259,-74.00471841364367,user_9428,JAVITS CONVENTION CTR ADMIN PARKING,Manhattan,Tourist Attraction
5751,9ff1a616-e512-4edb-8bdf-d65694459e80,2025-04-08T08:30:00,40.75716200875051,-73.98325280950577,2025-04-08 09:10:00,40.756720679031424,-73.98337353703218,user_1455,ST JAMES HOTEL,Manhattan,Tourist Attraction
5756,af4d8eab-44a2-4f5b-94d8-a67fe71e6f0d,2025-04-08T10:12:00,40.771748943149206,-73.97183644145898,2025-04-08 11:38:00,40.77179232009322,-73.97202575550686,user_2775,CENTRAL PARK MALL,Manhattan,Tourist Attraction
5763,5380db22-b458-494a-8c77-bea5868c794b,2025-04-08T06:04:00,40.73356127196874,-73.97412178540908,2025-04-08 07:53:00,40.73310083751548,-73.97496144139187,user_7162,PIER 69-E 21 ST,Manhattan,Tourist Attraction
5765,a4ca7315-9195-4c38-83e3-7b090ac2853c,2025-04-08T09:55:00,40.825631092001835,-73.9480605677444,2025-04-08 10:36:00,40.82632135214883,-73.94872419593364,user_3328,HAMILTON GRANGE LIBRARY,Manhattan,Tourist Attraction
5775,f12fb86c-db65-495f-9069-26dfd5493191,2025-04-08T09:19:00,40.78210728634381,-73.93667121259156,2025-04-08 10:45:00,40.78196897890243,-73.93575895254125,user_7516,HEEL TAP ROCK,Manhattan,Tourist Attraction
5804,f54436da-d277-482e-bdb0-91abd7df7f24,2025-04-08T07:54:00,40.76401941591964,-73.94574993327544,2025-04-08 09:40:00,40.76412139990147,-73.944772599531,user_2597,ROOSEVELT ISLAND TURBINE HAZARD LIGHTED BUOY A,Manhattan,Tourist Attraction
5805,9b48e940-6af3-4cb0-a464-17db92608cf2,2025-04-08T10:23:00,40.76467938993562,-73.94520052742509,2025-04-08 11:45:00,40.76446400121487,-73.9459551563411,user_9326,ROOSEVELT ISLAND TURBINE HAZARD LIGHTED BUOY C,Manhattan,Tourist Attraction
5818,b4d63ec9-9693-4c3a-a507-22e04e5bc98b,2025-04-08T06:52:00,40.727615948179185,-73.99623339188979,2025-04-08 07:55:00,40.72699412196835,-73.99714234561685,user_4135,MERCER PLAYGROUND,Manhattan,Tourist Attraction
5820,45ad4560-7f5c-4080-8a82-8c1f48bd4216,2025-04-08T10:28:00,40.78338441845013,-73.98631983430714,2025-04-08 12:08:00,40.78388958088569,-73.98699499221611,user_2169,CLASSIC PLAYGROUND,Manhattan,Tourist Attraction
5822,3873f139-643a-4315-bb52-03e648d2f3ba,2025-04-08T06:39:00,40.80522311461439,-73.94343348059051,2025-04-08 07:39:00,40.80581738059796,-73.94356274769801,user_8133,MARCUS GARVEY POOL,Manhattan,Tourist Attraction
5823,35aa1188-10f7-4bf1-b777-07dbd3eece99,2025-04-08T07:25:00,40.80503510250773,-73.96033360223919,2025-04-08 08:01:00,40.8048117169112,-73.96122653697903,user_5050,NOTRE DAME CHURCH,Manhattan,Tourist Attraction
5827,44d0d02d-a99b-4358-909d-dc0730acd181,2025-04-08T09:58:00,40.758491167746534,-74.00492519439811,2025-04-08 10:59:00,40.75880083518548,-74.00432524565022,user_2053,PIER 76,Manhattan,Tourist Attraction
5836,8948a452-d23a-462b-a582-fbb67118864f,2025-04-08T06:17:00,40.77418618416526,-73.96715065720905,2025-04-08 06:58:00,40.7736824057117,-73.96686021771251,user_8978,CENTRAL PARK CONSERVATORY WATER,Manhattan,Tourist Attraction
5839,ff4eebe2-91bc-4076-b20d-c79b37fc2a2a,2025-04-08T06:12:00,40.78919802181585,-73.97353514212148,2025-04-08 07:57:00,40.78947299739516,-73.97316554276041,user_1339,WSUR SITE C 589 AMSTERDAM AVE HOUSES,Manhattan,Tourist Attraction
5846,d0547133-fd33-4cf6-a04c-14d271a38e92,2025-04-08T10:56:00,40.710204547094506,-73.9950980091839,2025-04-08 12:12:00,40.71059376829826,-73.99448721909224,user_7238,TANAHEY PLAYGROUND,Manhattan,Tourist Attraction
5852,cdc814af-5db3-4bb6-9a04-50a2eb569d7b,2025-04-08T09:33:00,40.74908173261826,-73.97116533402247,2025-04-08 10:12:00,40.74984201797011,-73.97149156926328,user_9512,TUDOR GROVE PLAYGROUND,Manhattan,Tourist Attraction
5855,251a6dfe-0a41-47d0-b0a9-1d2937ed6df9,2025-04-08T06:33:00,40.74015310978816,-73.98265307239335,2025-04-08 07:34:00,40.73946099695653,-73.98167165228516,user_7760,CARLTON ARMS HOTEL,Manhattan,Tourist Attraction
5858,99d235fd-d09c-446e-9d33-ddff3761e560,2025-04-08T09:51:00,40.75995959952658,-73.98873641141557,2025-04-08 11:31:00,40.76005255787361,-73.98919829549996,user_2299,MONTESSORI FAMILY SCHOOL WEST,Manhattan,Tourist Attraction
5861,e3953d43-cd65-4fc9-b9d1-ff9e867fa6d0,2025-04-08T07:06:00,40.75295428260903,-73.96831969492027,2025-04-08 09:00:00,40.75245037110328,-73.96799135371101,user_2261,ALGERIA MISSION TO UN,Manhattan,Tourist Attraction
5863,c0a0fd33-84b4-449b-9a09-03ca11ada426,2025-04-08T08:35:00,40.7912486310452,-73.94318602974123,2025-04-08 09:17:00,40.79171080654649,-73.94291986745213,user_9970,FRANKLIN PLAZA BUILDING 3,Manhattan,Tourist Attraction
5870,2c020bce-2af7-43a4-9424-c2dc1ecd746f,2025-04-08T08:48:00,40.70406791717372,-74.00585508300186,2025-04-08 10:47:00,40.70393631627859,-74.00624691754471,user_4567,PIER 13,Manhattan,Tourist Attraction
5873,821ad935-687b-459a-a27b-8cfa564622b9,2025-04-08T07:17:00,40.72897037588629,-73.97587017165348,2025-04-08 07:56:00,40.72882881152844,-73.97535454918945,user_2471,STUYVESANT TOWN 635 E 14 645 E 14 245 AVE C,Manhattan,Tourist Attraction
5875,e4c85344-6357-427c-849e-0dca9bdb8d2e,2025-04-08T10:53:00,40.82359183218383,-73.94810375326742,2025-04-08 12:09:00,40.82424430259694,-73.9486703410327,user_9785,OL LOURDES SCHOOL,Manhattan,Tourist Attraction
5876,b7b082d9-82ab-45fb-847e-51867a3e7c9c,2025-04-08T06:29:00,40.71880106409656,-73.9769989871147,2025-04-08 08:23:00,40.71810589170416,-73.97669432594418,user_5170,BARUCH HOUSES BUILDING 9,Manhattan,Tourist Attraction
5877,183910c3-2c8e-4297-bda4-4df2cc3822e6,2025-04-08T08:09:00,40.71441946703358,-74.00182588852212,2025-04-08 10:00:00,40.714927751413484,-74.00247527180264,user_3351,SUPREME COURT CIVIL TERM,Manhattan,Tourist Attraction
5879,7cd4d174-00be-418b-b96e-d739de8e8889,2025-04-08T09:22:00,40.74662800482596,-73.96435109827434,2025-04-08 11:22:00,40.747610626611454,-73.96356026349149,user_4000,U THANT ISLAND,Manhattan,Tourist Attraction
5880,d52f1ed5-4188-488a-9b95-d0ddfc043479,2025-04-08T10:13:00,40.76768177358811,-73.9521362931185,2025-04-08 11:28:00,40.76748271179164,-73.95219412968176,user_3294,EPIPHANY COMMUNITY NURSERY SCHOOL,Manhattan,Tourist Attraction
5882,8c015d4d-334a-45da-9432-f0c290842afb,2025-04-08T10:11:00,40.82105304899549,-73.93621342640411,2025-04-08 11:02:00,40.821325338946565,-73.93558396651494,user_3630,SEVENTH AVENUE CENTER FOR FAMILY SERVICES,Manhattan,Tourist Attraction
5883,e2cf3dd1-d665-43ad-8dee-392ba16e4841,2025-04-08T07:41:00,40.812045687502135,-73.96308634805177,2025-04-08 09:00:00,40.81135884504684,-73.9632046371778,user_6352,RIVERSIDE CHURCH WEEKDAY SCHOOL,Manhattan,Tourist Attraction
5888,7987bf0c-b77c-4b16-bb88-cddcfc03fc3d,2025-04-08T10:49:00,40.808260308003106,-73.94936815456293,2025-04-08 11:42:00,,,user_9808,ENNIS FRANCIS APARTMENTS,Manhattan,Tourist Attraction
5891,4cd16d6d-4bab-4244-afbf-a94e20df2e8c,2025-04-08T10:00:00,40.81135904036203,-73.93531783320847,2025-04-08 11:26:00,,,user_4874,LINCOLN SENIOR CENTER,Manhattan,Tourist Attraction
5893,da32fb20-4fa6-4ff5-ad30-6b026b3f7aea,2025-04-08T07:35:00,40.70739534801294,-74.0033139851475,2025-04-08 09:09:00,,,user_2689,MELVILLE GALLERY,Manhattan,Tourist Attraction
5895,7fa34838-18c3-4ae9-9d4b-5c289a54012c,2025-04-08T09:36:00,40.779774869598434,-73.95682961127851,2025-04-08 10:55:00,,,user_8721,PARK AVE METHODIST CHURCH,Manhattan,Tourist Attraction
5896,beb654da-3b3a-454e-9791-f6ef5f5aee08,2025-04-08T06:34:00,40.813276483717225,-73.9476517312946,2025-04-08 08:29:00,,,user_7027,ST NICHOLAS HOUSES BUILDING 11,Manhattan,Tourist Attraction
5897,459a51d5-701a-4f8c-b83c-92fbcb4ad327,2025-04-08T09:05:00,40.79466851854708,-73.96089114319689,2025-04-08 10:17:00,,,user_1485,CENTRAL PARK POOL,Manhattan,Tourist Attraction
5898,186981c9-c6c8-4ba2-847d-6d752069f9dd,2025-04-08T06:51:00,40.75230644628026,-74.00851839907845,2025-04-08 07:43:00,,,user_7401,HUDSON RIVER PARK BOATHOUSE,Manhattan,Tourist Attraction
5901,272e7015-36a0-4e04-b17e-97c5943981b7,2025-04-08T09:34:00,40.77331046038148,-73.9886653747688,2025-04-08 11:06:00,,,user_6866,AMSTERDAM HOUSES BUILDING 12,Manhattan,Tourist Attraction
5906,bc160afe-46c2-45c1-92af-8f7918439b55,2025-04-08T08:42:00,40.77433701923258,-73.9630424159868,2025-04-08 09:24:00,,,user_2721,CARLYLE HOTEL,Manhattan,Tourist Attraction
5910,9abd1b0c-e61a-4753-90a1-64772127be3f,2025-04-08T07:25:00,40.70361116765439,-74.00661212712879,2025-04-08 08:52:00,,,user_8315,PIER 11,Manhattan,Tourist Attraction
5911,280923db-f5a6-418a-8bcb-a17860b1848d,2025-04-08T07:09:00,40.75773768358687,-73.97849058663563,2025-04-08 08:14:00,,,user_9057,CHILDREN FIRST ON 5TH AVE.,Manhattan,Tourist Attraction
5912,df9ddfed-d4f7-4e71-95f4-2bfb3cb25772,2025-04-08T06:16:00,40.76597804145025,-73.97086203668798,2025-04-08 07:56:00,,,user_9044,5 AVE SYNAGOGUE,Manhattan,Tourist Attraction
5915,466aac61-7235-4b9c-828f-20915015100b,2025-04-08T10:44:00,40.72484207615999,-74.01212566293515,2025-04-08 12:20:00,,,user_3873,PIER 32,Manhattan,Tourist Attraction
5920,9a1555c3-d0ba-443e-986a-de4f272603a7,2025-04-08T10:18:00,40.80840766361613,-73.9640082202408,2025-04-08 11:44:00,,,user_6460,BARNARD COLLEGE REID HALL,Manhattan,Tourist Attraction
5922,4d8c62c2-d1f6-4b47-ba56-518074e9768f,2025-04-08T06:14:00,40.73012006524842,-73.97657241504888,2025-04-08 07:53:00,,,user_7303,"STUYVESANT TOWN - 647, 649, 651, 653, 655 E14",Manhattan,Tourist Attraction
5924,ae15dc81-f8a2-40f8-8c54-396842785a51,2025-04-08T06:28:00,40.83925484709967,-73.94431085993794,2025-04-08 08:28:00,,,user_5107,FORT WASHINGTON AVENUE REHAB MAIN BUILDING,Manhattan,Tourist Attraction
5928,16697710-8d58-4b2d-a3f1-8112da2e629a,2025-04-08T08:31:00,40.80215510417317,-73.96613924258773,2025-04-08 09:47:00,,,user_6151,ASCENSION SCHOOL,Manhattan,Tourist Attraction
5929,c0ced85e-e8b2-404d-bea6-8d96cc2e0e11,2025-04-08T07:23:00,40.764973572539084,-73.959536358123,2025-04-08 09:16:00,,,user_5110,67 STREET LIBRARY,Manhattan,Tourist Attraction
5934,fdb5d757-0dc4-47dd-a368-ee35c3ad3c30,2025-04-08T07:26:00,40.720451545474,-73.985723503418,2025-04-08 09:11:00,,,user_7488,SCHOOL FOR GLOBAL LEADERS,Manhattan,Tourist Attraction
5949,d3d850ad-ecca-495b-87e4-c333a01b6fd8,2025-04-08T09:01:00,40.81059705314348,-73.95738189332965,2025-04-08 09:56:00,,,user_8427,PS 36,Manhattan,Tourist Attraction
5950,7ac1b607-e011-4a47-860d-34f2460c090f,2025-04-08T10:57:00,40.81460949998582,-73.95832667684246,2025-04-08 11:39:00,,,user_3995,GENERAL GRANT HOUSES BLDG 1,Manhattan,Tourist Attraction
5951,01a57ed5-4cae-47c6-a3af-31e4be14673c,2025-04-08T07:11:00,40.759930897542645,-73.99673286909612,2025-04-08 08:20:00,,,user_6219,MANHATTAN S TASK FORCE,Manhattan,Tourist Attraction
5954,7e719c12-306b-4d44-a569-a45865f93932,2025-04-08T08:52:00,40.79612031954298,-73.96618225775146,2025-04-08 10:30:00,,,user_3142,DOUGLASS II HOUSES BUILDING 2,Manhattan,Tourist Attraction
5955,e268da01-0bd8-4d28-8d18-5440993fe3f0,2025-04-08T09:28:00,40.8105468587901,-73.93554322260105,2025-04-08 10:41:00,,,user_5949,LINCOLN HOUSES BUILDING 2,Manhattan,Tourist Attraction
5956,659461f0-4a65-445e-9d35-f90fb5b1ec24,2025-04-08T07:34:00,40.8478522020445,-73.933867887133,2025-04-08 08:52:00,,,user_6685,FORT WASHINGTON LIBRARY,Manhattan,Tourist Attraction
5957,f336ff63-255d-4f94-9a2a-a04a3b466867,2025-04-08T10:21:00,40.789285563412214,-73.95218804302628,2025-04-08 11:01:00,,,user_5530,CARVER HOUSES BUILDING 2,Manhattan,Tourist Attraction
5962,7e0eea6b-b681-49c2-ac79-a20b7cf48e17,2025-04-08T09:40:00,40.72405925391736,-73.98661655163039,2025-04-08 10:40:00,,,user_4810,FIRST HOUSES BUILDING 7,Manhattan,Tourist Attraction
5963,33aab0c6-e9d7-4a1d-9786-37a0b5ed7534,2025-04-08T10:17:00,40.70536162824564,-74.00248384267869,2025-04-08 11:44:00,,,user_5637,AMBROSE,Manhattan,Tourist Attraction
5964,e2ce68dd-a4e3-499c-99a9-9d8a917fae6b,2025-04-08T06:50:00,40.84049001467713,-73.93929228405197,2025-04-08 07:44:00,,,user_9429,COLUMBIA UNIVERSITY RUSS BERRIE MEDICAL SCIENCE PAVILION,Manhattan,Tourist Attraction
5966,757a5a2f-57e0-40c1-868d-554b1cf5a1f6,2025-04-08T07:41:00,40.71221114287036,-73.99673544102929,2025-04-08 08:43:00,,,user_3144,MEI WAH DAY CARE,Manhattan,Tourist Attraction
5967,480071fe-bd87-49a9-8612-a1ca50b5e906,2025-04-08T07:13:00,40.82545891838133,-73.94869378588788,2025-04-08 07:50:00,,,user_8043,EARLY LIFE CHILDRENS CENTER W 145 ST,Manhattan,Tourist Attraction
